date,exdate,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,am_settlement,contract_size,ss_flag,forward_price,expiry_indicator,index_flag,issuer,div_convention,exercise_style,am_set_flag
31/08/2022,09/09/2022,C,240000,0,0.01,0,0,0.84465,0.000907,0.000148,0.075831,-1.307506,148696963,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,C,245000,0,0.01,0,23,0.88191,0.000873,0.000137,0.073169,-1.317371,148696964,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,C,250000,0,0.01,0,41,0.918257,0.000842,0.000127,0.070788,-1.326693,148696965,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,C,70000,85.95,89.65,3,17,2.761226,0.981469,0.000667,1.123463,-64.49643,148696966,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,C,75000,81.35,84.55,6,57,2.662315,0.976231,0.000853,1.383719,-76.52905,148696967,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,C,80000,75.95,79.65,0,28,2.345043,0.978365,0.000895,1.280263,-62.74031,148696968,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,C,85000,71,74.65,0,7,2.174041,0.975835,0.00106,1.403663,-63.91902,148696969,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,C,90000,65.85,69.65,0,62,1.942216,0.976378,0.001164,1.378298,-56.40238,148696970,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,C,95000,61.1,64.6,1,15,1.839227,0.970704,0.001471,1.647881,-63.74399,148696971,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,100000,0,0.01,0,579,0.933034,-0.000771,0.000115,0.065726,-1.237043,148696972,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,105000,0,0.01,0,28,0.838667,-0.000855,0.000141,0.072231,-1.221703,148696973,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,110000,0,0.01,0,679,0.748275,-0.000953,0.000175,0.079773,-1.204825,148696974,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,115000,0,0.01,0,402,0.66143,-0.001072,0.00022,0.088742,-1.186084,148696975,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,120000,0,0.01,204,240,0.577734,-0.00122,0.000284,0.09973,-1.164983,148696976,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,125000,0.01,0.02,4,1131,0.552079,-0.003501,0.000773,0.260732,-2.896077,148696977,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,130000,0.02,0.03,163,1692,0.493521,-0.006199,0.001439,0.433341,-4.306195,148696978,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,135000,0.05,0.06,164,1711,0.449425,-0.013775,0.003176,0.869527,-7.872957,148696979,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,136000,0.06,0.07,29,0,0.441018,-0.016274,0.003735,1.00492,-8.912572,149366022,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,137000,0.07,0.08,28,367,0.430968,-0.01888,0.004339,1.13918,-9.883217,149353601,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,138000,0.08,0.09,197,205,0.419619,-0.021618,0.004998,1.275175,-10.7898,149353602,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,139000,0.1,0.11,61,249,0.413985,-0.026373,0.005987,1.510739,-12.57547,149353603,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,140000,0.12,0.13,355,2585,0.405791,-0.031293,0.007041,1.742331,-14.20227,148647657,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,141000,0.14,0.15,80,586,0.395654,-0.036442,0.008185,1.97221,-15.68786,148877706,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,142000,0.17,0.18,97,563,0.388342,-0.043624,0.009651,2.2851,-17.81128,148647658,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,143000,0.21,0.22,140,591,0.382505,-0.052799,0.011415,2.654516,-20.42805,148647659,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,144000,0.25,0.26,170,1698,0.373885,-0.062323,0.013306,3.029142,-22.7361,148647660,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,145000,0.31,0.32,880,3708,0.368751,-0.075441,0.015631,3.50963,-25.96222,148647661,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,146000,0.37,0.39,208,1910,0.361711,-0.089772,0.018164,4.002835,-29.00661,148647662,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,147000,0.45,0.47,399,1454,0.355115,-0.106853,0.021019,4.542299,-32.32542,148647663,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,148000,0.55,0.56,786,943,0.348411,-0.126646,0.024171,5.124364,-35.74783,148647664,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,149000,0.67,0.69,486,665,0.343676,-0.150929,0.027614,5.777338,-39.69653,148647665,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,150000,0.82,0.83,8047,8931,0.338313,-0.178275,0.031251,6.442095,-43.48148,148647666,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,152500,1.31,1.32,5076,4720,0.325164,-0.26333,0.040717,8.057574,-52.13331,148720125,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,155000,2.02,2.04,9337,12239,0.311592,-0.372307,0.049277,9.337706,-57.6073,148647667,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,157500,3,3.05,12535,4731,0.29707,-0.5018,0.054592,9.84635,-57.48414,148720126,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,160000,4.35,4.4,8690,15028,0.284412,-0.641029,0.053628,9.220717,-50.9711,148647668,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,162500,6,6.1,1050,9850,0.268337,-0.775862,0.045995,7.371607,-37.71356,148720127,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,165000,8,8.1,1840,8725,0.249848,-0.889178,0.032346,4.634563,-21.23918,148647669,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,167500,10.2,10.3,1011,6326,,,,,,148720128,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,170000,12.55,12.65,1284,10395,,,,,,148647670,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,172500,15,15.1,614,16142,,,,,,148720129,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,175000,17.45,17.55,87,5101,,,,,,148647671,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,177500,19.95,20.05,931,819,,,,,,148720130,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,180000,21.3,23.75,3218,2679,,,,,,148647672,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,182500,23.2,26.15,2,11,,,,,,148720131,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,185000,25.4,29.2,35,24,,,,,,148647673,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,187500,28.15,31.5,0,3,,,,,,148720132,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,190000,30.5,34.1,0,7,,,,,,148647674,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,192500,33.1,36.6,1,0,,,,,,148720133,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,195000,35.4,39.1,40,13,,,,,,148647675,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,197500,38.15,41.75,0,0,,,,,,148720134,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,200000,40.45,44.1,5,11,,,,,,148647676,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,205000,45.5,49.1,0,0,,,,,,148647677,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,210000,50.55,54.25,0,0,,,,,,148647678,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,215000,55.4,59.15,0,0,,,,,,148647679,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,220000,60.45,64.15,0,0,,,,,,148647680,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,225000,65.45,69.2,0,0,,,,,,148647681,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,230000,70.4,74.25,0,0,,,,,,148696980,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,235000,75.4,79.25,0,0,,,,,,148696981,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,240000,80.4,84.25,0,0,,,,,,148696982,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,245000,85.4,89.25,0,0,,,,,,148696983,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,250000,90.55,94.25,2,0,,,,,,148696984,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,70000,0,0.01,0,51,1.615545,-0.000451,0.000041,0.039766,-1.305729,148696985,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,75000,0,0.01,0,5,1.484081,-0.00049,0.000048,0.043015,-1.296579,148696986,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,80000,0,0.01,0,0,1.360967,-0.000534,0.000056,0.046593,-1.286603,148696987,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,85000,0,0.01,0,0,1.245128,-0.000583,0.000067,0.050568,-1.275741,148696988,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,90000,0,0.01,0,0,1.135673,-0.000638,0.000079,0.055022,-1.263926,148696989,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,09/09/2022,P,95000,0,0.01,0,0,1.031853,-0.0007,0.000095,0.060037,-1.251066,148696990,1,0,100,0,,w,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,100000,56.4,58.5,3,4525,0.977035,0.989843,0.000841,0.891305,-12.42024,134317188,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,102500,55.05,55.2,0,626,1.063976,0.979192,0.001431,1.64949,-22.53863,134321892,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,105000,52.55,52.7,6,968,1.010167,0.978325,0.001561,1.708356,-22.2533,134321893,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,107500,50.1,50.2,3,2234,0.971268,0.975985,0.001769,1.864354,-23.25309,134321894,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,110000,47.6,47.7,0,2578,0.919204,0.974906,0.00194,1.934285,-22.93905,134321895,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,112500,45.1,45.2,1,2405,0.868166,0.973737,0.002133,2.008906,-22.61596,134317189,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,115000,42.6,42.7,14,2519,0.81809,0.972462,0.002355,2.088976,-22.28294,134321896,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,117500,40.1,40.25,1,3458,0.78014,0.969376,0.002698,2.278882,-23.14231,134321897,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,120000,37.6,37.75,37,2510,0.731332,0.967736,0.003004,2.378982,-22.7674,134383632,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,122500,35.15,35.25,11,2944,0.693116,0.964075,0.003463,2.600825,-23.51583,134495891,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,125000,32.65,32.75,11,21398,0.645317,0.96192,0.0039,2.728794,-23.08507,134317190,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,130000,27.7,27.8,31,13491,0.567464,0.95244,0.005308,3.258559,-24.22497,134581476,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,135000,22.8,22.9,25,7743,0.499508,0.935736,0.007647,4.14102,-26.73817,134779100,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,140000,18,18.1,459,21903,0.442491,0.904953,0.01161,5.56869,-31.25142,134943794,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,145000,13.4,13.5,766,17708,0.396706,0.848222,0.017996,7.731635,-38.04802,135022119,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,150000,9.15,9.25,553,54873,0.358249,0.751379,0.026863,10.43048,-45.37782,135347602,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,152500,7.3,7.4,348,1106,0.347218,0.681083,0.031234,11.75591,-49.07308,149175782,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,155000,5.6,5.7,3703,48358,0.333814,0.600342,0.035142,12.71449,-50.65149,135357744,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,157500,4.15,4.2,1776,1940,0.321828,0.509494,0.037635,13.12937,-50.10402,149175783,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,160000,2.93,2.96,11336,64624,0.310903,0.413136,0.038045,12.82011,-47.02552,135357745,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,162500,1.96,1.98,4514,3888,0.300935,0.31744,0.035972,11.73107,-41.48012,149175784,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,165000,1.24,1.26,12118,84480,0.292734,0.229983,0.031507,9.988062,-34.2551,135423633,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,167500,0.75,0.76,2516,6763,0.286591,0.157026,0.025478,7.914158,-26.4712,149175785,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,170000,0.45,0.46,7229,81131,0.285469,0.104029,0.019225,5.947611,-19.76681,135511706,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,172500,0.26,0.27,3251,7280,0.284989,0.066037,0.01369,4.218639,-13.99865,149175786,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,175000,0.16,0.17,10372,52373,0.290251,0.043213,0.009608,3.019458,-10.17197,135669153,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,177500,0.1,0.11,367,6763,0.296928,0.028519,0.006681,2.145447,-7.391065,149175787,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,180000,0.07,0.08,9534,53610,0.308715,0.020456,0.004861,1.627947,-5.805326,135683578,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,182500,0.05,0.06,123,3209,0.320802,0.014987,0.003587,1.248192,-4.621153,149175788,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,185000,0.03,0.04,875,68898,0.326185,0.009828,0.002448,0.863559,-3.257362,135708129,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,187500,0.02,0.03,243,8664,0.335877,0.007054,0.001777,0.647713,-2.504843,149175789,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,190000,0.02,0.03,312,28027,0.358031,0.006664,0.001585,0.615586,-2.53722,135817083,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,192500,0.01,0.03,1,643,0.370515,0.005272,0.001244,0.500016,-2.131763,149175790,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,195000,0.01,0.02,42,16710,0.379829,0.003962,0.000941,0.388178,-1.692869,135817084,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,197500,0.01,0.02,68,23,0.399812,0.003784,0.000858,0.372135,-1.709284,149175791,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,200000,0.01,0.02,267,20513,0.419428,0.003625,0.000787,0.357689,-1.724763,135726129,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,205000,0,0.02,720,857,0.440261,0.00239,0.000515,0.245945,-1.242694,148277955,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,210000,0,0.01,18,8540,0.448286,0.001238,0.000278,0.135377,-0.695205,138254753,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,215000,0,0.01,0,1248,0.481304,0.001162,0.000244,0.127574,-0.703506,148277956,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,220000,0,0.01,0,6958,0.51334,0.001096,0.000217,0.1208,-0.711176,139692768,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,225000,0,0.01,0,8213,0.544456,0.001039,0.000195,0.114893,-0.718296,135726130,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,230000,0,0.01,3,4217,0.574708,0.00099,0.000177,0.109728,-0.724932,139692769,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,235000,0,0.01,0,665,0.604147,0.000947,0.000161,0.105195,-0.731136,148277957,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,240000,0,0.01,0,5511,0.632819,0.000908,0.000148,0.101198,-0.736961,139692770,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,245000,0,0.01,0,0,0.660768,0.000874,0.000137,0.097649,-0.742451,148277958,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,250000,0,0.01,0,31581,0.688031,0.000843,0.000127,0.094475,-0.747642,135726128,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,260000,0,0.01,0,8016,0.740637,0.000789,0.000111,0.089003,-0.757252,139692771,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,270000,0,0.01,0,683,0.790883,0.000744,0.000099,0.084404,-0.765999,144543709,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,280000,0,0.01,0,1046,0.838976,0.000706,0.000089,0.080443,-0.774026,144543710,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,290000,0,0.01,0,1785,0.885092,0.000673,0.00008,0.076974,-0.781447,144543711,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,300000,0,0.01,5,8938,0.929386,0.000645,0.000074,0.07391,-0.78834,144543712,1,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,40000,115.85,119.6,29,381,3.295109,0.990139,0.000243,0.866982,-33.62534,134321879,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,41250,114.75,118.25,25,459,3.25008,0.989533,0.00026,0.913296,-34.92655,134321880,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,42500,113.3,117.1,0,222,3.123533,0.990096,0.000258,0.870509,-32.10308,134321881,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,43750,112.2,115.85,3,211,3.136189,0.988668,0.000289,0.97894,-36.1325,134321882,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,45000,111.1,114.45,6,82,3.068998,0.988422,0.0003,0.997376,-36.05646,134321883,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,46250,109.6,113.4,3,159,2.978792,0.988591,0.000306,0.984248,-34.63,134321884,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,47500,108.45,112.15,0,57,2.964253,0.987507,0.000332,1.066178,-37.22211,134321885,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,48750,107.2,110.9,3,125,2.902253,0.987245,0.000345,1.085502,-37.13561,134321886,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,50000,105.9,109.65,4,254,2.818964,0.987421,0.000351,1.071833,-35.71972,134321887,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,52500,103.45,107.1,6,116,2.703794,0.986907,0.000379,1.109644,-35.53349,134321888,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,55000,100.9,104.65,0,130,2.594319,0.986384,0.000409,1.147982,-35.33727,134321889,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,57500,98.55,102.05,0,114,2.510724,0.985344,0.00045,1.224182,-36.44974,134321890,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,60000,95.9,99.65,3,75,2.390322,0.985301,0.000474,1.226559,-34.91607,134321891,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,62500,93.4,97.1,0,92,2.274859,0.985301,0.000498,1.225813,-33.36285,134317178,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,65000,91,94.65,1,122,2.240474,0.983022,0.000572,1.39006,-37.05465,134317179,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,67500,88.3,92.15,0,111,2.077195,0.984804,0.000561,1.260832,-31.56152,134317180,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,70000,85.95,89.65,2,37,2.048519,0.982326,0.000647,1.438325,-35.26898,134317181,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,72500,83.45,87.15,2,47,1.966393,0.981664,0.000696,1.484282,-35.00848,134317182,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,75000,81.5,83.25,1,323,1.434834,0.995588,0.000274,0.427228,-8.866022,134299611,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,76250,79.7,83.4,0,95,1.848462,0.980624,0.000776,1.555636,-34.60336,134299612,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,77500,78.35,82.1,0,83,1.760594,0.982443,0.000749,1.428212,-30.57862,134299613,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,78750,77.45,80.6,0,17,1.757235,0.980624,0.000816,1.555456,-33.05111,134299614,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,80000,76.7,78.45,0,281,1.571705,0.98685,0.000655,1.11528,-21.95359,134299615,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,81250,75.5,77,1,169,1.464481,0.989576,0.000574,0.911134,-17.23751,134299616,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,82500,73.5,77.15,0,121,1.678978,0.97799,0.000951,1.731956,-35.13438,134299617,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,83750,72.4,75.95,0,210,1.697529,0.974611,0.001061,1.949727,-39.7873,134299618,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,85000,71.15,74.65,0,157,1.649053,0.974859,0.001083,1.933918,-38.44138,134299619,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,86250,69.8,73.4,0,311,1.587958,0.975918,0.001085,1.86637,-35.88696,134299620,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,87500,69.5,71.3,0,1259,1.579558,0.973878,0.001167,1.99664,-38.10057,134317183,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,90000,66.05,69.7,1,6466,1.499686,0.973663,0.001238,2.010392,-36.57789,134317184,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,92500,63.4,67.2,0,956,1.396629,0.975263,0.001261,1.909296,-32.64696,134317185,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,95000,62.25,64,24,1590,1.474689,0.963255,0.001658,2.647937,-46.80267,134317186,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,C,97500,59.55,60.95,0,1020,1.24775,0.975252,0.001412,1.910892,-29.54319,134317187,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,P,100000,0,0.01,1,24666,0.700474,-0.00077,0.000115,0.087543,-0.694479,134317201,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,P,102500,0,0.01,0,3353,0.664694,-0.00081,0.000127,0.091717,-0.690201,134321911,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,P,105000,0,0.01,0,7335,0.629702,-0.000854,0.000141,0.096171,-0.685719,134321912,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,P,107500,0,0.02,431,4062,0.632674,-0.001613,0.000251,0.172152,-1.234214,134321913,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,P,110000,0.01,0.02,10,11773,0.620898,-0.002386,0.000365,0.245245,-1.727913,134321914,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,P,112500,0.01,0.02,0,4792,0.585026,-0.002525,0.000407,0.258456,-1.713062,134317202,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,P,115000,0.02,0.03,336,94524,0.579858,-0.004067,0.000631,0.396433,-2.605608,134321915,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,P,117500,0.02,0.03,214,7626,0.543674,-0.004323,0.000711,0.418645,-2.5788,134321916,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,P,120000,0.03,0.04,914,24503,0.527975,-0.006039,0.000986,0.56412,-3.370751,134383633,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,P,122500,0.04,0.05,216,10637,0.507111,-0.007877,0.001298,0.712132,-4.092018,134495892,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,P,125000,0.05,0.06,953,124556,0.482841,-0.009884,0.001663,0.87169,-4.749602,134317203,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,P,130000,0.1,0.11,4244,40178,0.449651,-0.018837,0.003113,1.515148,-7.7012,134581477,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,P,135000,0.18,0.2,4367,43091,0.412451,-0.034351,0.005611,2.505289,-11.65482,134779101,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,P,140000,0.37,0.38,4905,61372,0.381538,-0.06611,0.010239,4.233008,-18.1481,134943795,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,P,145000,0.75,0.77,5594,34678,0.354299,-0.126798,0.017846,6.842884,-27.16103,135022120,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,P,150000,1.53,1.55,7738,96965,0.331373,-0.233785,0.028136,10.08746,-37.2108,135347603,4,0,100,0,,,0,APPLE INC,,A,
31/08/2022,16/09/2022,P,152500,2.14,2.17,4512,4193,0.320683,-0.307916,0.033393,11.58057,-41.15684,149175792,1,0,100,0,,,0,APPLE INC,,A,
